,character,statement,line,book,scene
918,hagrid," Well, he wanted to know what sort of creatures I looked after. I told him. I said, ""After Fluffy, a dragon's gonna be no problem.""",918,1,"['ron', 'hermione', 'harry', 'hagrid']"
919,harry, And did he seem interested in Fluffy?,919,1,"['ron', 'hermione', 'harry', 'hagrid']"
920,hagrid," Well, of course he was interested in Fluffy! How often do you come across a three headed dog, even if you're in the trade? But I told him. I said, ""The trick with any beast is to know how to calm him. Take Fluffy, for example, just play him a bit of music and he falls straight to sleep.""",920,1,"['ron', 'hermione', 'harry', 'hagrid']"
922,hagrid, I shouldn't have told you that. {The three take off.} Where you going?! Wait!,922,1,"['ron', 'hermione', 'harry', 'hagrid']"
941,ron," Trevor shh! Go, you shouldn't be here!",941,1,"['ron', 'hermione', 'snape', 'harry']"
943,harry," Now, Neville, listen. We were",943,1,"['ron', 'hermione', 'snape', 'harry']"
945,hermione," Neville, I'm really, really sorry about this...{takes out wand} Petrificus Totalus.",945,1,"['ron', 'hermione', 'snape', 'harry']"
947,ron," {Gulp} You're a little scary sometimes...you know that? Brilliant, but scary.",947,1,"['ron', 'hermione', 'harry']"
948,harry, Let's go. {Walks by Neville} Sorry.,948,1,"['ron', 'hermione', 'harry']"
949,hermione, Sorry.,949,1,"['ron', 'hermione', 'harry']"
950,ron," It's for your own good, you know. {Exit.}",950,1,"['ron', 'hermione', 'harry']"
952,hermione, Ow! You stood on my foot!,952,1,"['ron', 'hermione', 'harry']"
953,ron, Sorry. {A flame lights. Hermione draws out her wand and points it at the door.},953,1,"['ron', 'hermione', 'harry']"
954,hermione, Alohomora.,954,1,"['ron', 'hermione', 'harry']"
956,ron," Wait a minute...he's....{a blow of air, and the cape flutters off them.} Sleeping.",956,1,"['ron', 'hermione', 'harry']"
957,harry, Snape's already been here. He's put a spell on the harp. {They approach the sleeping dog.},957,1,"['ron', 'hermione', 'harry']"
958,ron, Uh. It's got horrible breath!,958,1,"['ron', 'hermione', 'harry']"
959,harry, We have to move its paw.,959,1,"['ron', 'hermione', 'harry']"
960,ron, What?!,960,1,"['ron', 'hermione', 'harry']"
961,harry," Come on! {grabs paw, which is blocking the door.} Okay. Push! {They strain and move it. They open the door.} I'll go first. Don't follow until I give you a sign. {Fluffy's eyes open.} If something bad happens, get yourselves out...Does it seem a bit...quiet?",961,1,"['ron', 'hermione', 'harry']"
962,hermione, The harp. It stopped playing.,962,1,"['ron', 'hermione', 'harry']"
964,ron," Ew! Yuck! Ugh. {All three kids look up and see Fluffy standing there. Fluffy barks and growls, thrashing. It breaks the harp and dives at the three.}",964,1,"['ron', 'hermione', 'harry']"
965,harry, Jump! Go! {They all jump through the trapdoor.},965,1,"['ron', 'hermione', 'harry']"
966,ron," Ahh! {gasps as he lands on some mushy black ropelike vines.} Whoa. Lucky this plant-thing is here, really.",966,1,"['ron', 'hermione', 'harry']"
967,harry, Whoa! {The plant begins to move towards them.} Oh. Ahh! {The plant ties them up.},967,1,"['ron', 'hermione', 'harry']"
968,hermione," Stop moving, both of you. This is Devil's Snare. You have to relax. If you don't, it will only kill you faster.",968,1,"['ron', 'hermione', 'harry']"
969,ron," Kill us faster?! Oh, now I can relax!",969,1,"['ron', 'hermione', 'harry']"
972,ron, Now what are we gonna do?!,972,1,"['ron', 'hermione', 'harry']"
974,harry, Hermione! Where are you?!,974,1,"['ron', 'hermione', 'harry']"
977,ron, Ahh! Harry!,977,1,"['ron', 'hermione', 'harry']"
979,ron, Harry!,979,1,"['ron', 'harry']"
980,hermione, Are you okay?,980,1,"['ron', 'hermione', 'harry']"
981,harry," Yeah, yeah, I'm fine.",981,1,"['ron', 'hermione', 'harry']"
982,ron, Help!,982,1,"['ron', 'hermione', 'harry']"
983,hermione," He's not relaxing, is he?",983,1,"['ron', 'hermione', 'harry']"
984,harry, Apparently not.,984,1,"['ron', 'hermione', 'harry']"
985,ron, Help! Help me!,985,1,"['ron', 'hermione', 'harry']"
986,hermione, We've got to do something!,986,1,"['ron', 'hermione', 'harry']"
987,harry, What?,987,1,"['ron', 'hermione', 'harry']"
988,hermione," Uh! I remember reading something in Herbology. {Ron: Help!} Um Devil's Snare, Devil's Scare, {The snare shuts Ron's mouth} it's deadly fun...but will sulk in the sun! That's it! Devil's Snare hates sunlight! {takes out wand and points upwards.} Lumus Solem! {A beam of light shoots out. The Snare shrieks and recoils. Ron falls below.}",988,1,"['ron', 'hermione', 'harry']"
989,ron, Ahhh!,989,1,"['ron', 'hermione', 'harry']"
990,harry," Ron, are you okay?",990,1,"['ron', 'hermione', 'harry']"
991,ron, Yeah.,991,1,"['ron', 'hermione', 'harry']"
992,harry, Okay.,992,1,"['ron', 'hermione', 'harry']"
993,ron, {stands} Whew. Lucky we didn't panic!,993,1,"['ron', 'hermione', 'harry']"
994,harry, Lucky Hermione pays attention in Herbology.,994,1,"['ron', 'hermione', 'harry']"
996,hermione, What is that?,996,1,"['ron', 'hermione', 'harry']"
997,harry, I don't know. Sounds like wings.,997,1,"['ron', 'hermione', 'harry']"
999,hermione, Curious. I've never seen birds like these.,999,1,"['ron', 'hermione', 'harry']"
1000,harry," They're not birds, they're keys. And I'll bet one of them fits that door. {They come upon a broomstick, suspended in the air.}",1000,1,"['ron', 'hermione', 'harry']"
1001,hermione, What's this all about?,1001,1,"['ron', 'hermione', 'harry']"
1002,harry, I don't know. Strange.,1002,1,"['ron', 'hermione', 'harry']"
1004,ron," {rattles lock.} Alohomora! {Shrugs} Well, it was worth a try.",1004,1,"['ron', 'hermione', 'harry']"
1005,hermione, Ugh! What're we going to do? There must be 1000 keys up there!,1005,1,"['ron', 'hermione', 'harry']"
1006,ron, We're looking for a big old fashioned one. Probably rusty like the handle.,1006,1,"['ron', 'hermione', 'harry']"
1007,harry, There! I see it! {points} The one with the broken wing! {He looks at the broom.},1007,1,"['ron', 'hermione', 'harry']"
1008,hermione," What's wrong, Harry?",1008,1,"['ron', 'hermione', 'harry']"
1009,harry, It's too simple.,1009,1,"['ron', 'hermione', 'harry']"
1010,ron," Oh, go on, Harry! If Snape can catch it on that old broomstick, you can! You're the youngest seeker in a century!",1010,1,"['ron', 'hermione', 'harry']"
1012,ron, This complicates things a bit!,1012,1,"['ron', 'hermione', 'harry']"
1014,harry, Catch the key!,1014,1,"['ron', 'hermione', 'harry']"
1016,ron, Hurry up!,1016,1,"['ron', 'hermione', 'harry']"
1019,hermione, I don't like this. I don't like this at all.,1019,1,"['ron', 'hermione', 'harry']"
1020,harry, Where are we? A graveyard.,1020,1,"['ron', 'hermione', 'harry']"
1021,ron," This is no graveyard. {sighs} It's a chessboard. {Walks out onto the marble board and flames light, illuminating the board and GIANT players. Harry and Hermione come up with him.}",1021,1,"['ron', 'hermione', 'harry']"
1022,harry, There's the door.,1022,1,"['ron', 'hermione', 'harry']"
1024,hermione, Now what do we do?,1024,1,"['ron', 'hermione', 'harry']"
1025,ron," It's obvious, isn't it? We've got to play our way across the room. All right. Harry, you take the Bishop's square. Hermione, you'll be the Queen's side castle. As for me, I'll be a knight. {They all take their places.}",1025,1,"['ron', 'hermione', 'harry']"
1026,hermione, What happens now?,1026,1,"['ron', 'hermione', 'harry']"
1027,ron," {aboard a horse.} Well, white moves first, and then...we play. {A pawn on the other side moves forward. Ron studies the game.}",1027,1,"['ron', 'hermione', 'harry']"
1028,hermione," Ron, you don't suppose this is going to be like...real wizard's chess, do you?",1028,1,"['ron', 'hermione', 'harry']"
1029,ron," You there! D-5! {A black pawn moves forward, diagonal to the white pawn. The white pawn raises its swords and smashes the black one. The three jump.} Yes, Hermione, I think this is going to be exactly like wizard's chess!",1029,1,"['ron', 'hermione', 'harry']"
1031,ron," Castle to E-4! Smash! Ron: Pawn to C-3! Smash! Boom! The Queen turns, and smashes a piece! Harry, Ron and Hermione wince. The Queen turns again. Both Ron and Harry study the game.",1031,1,"['ron', 'hermione', 'harry']"
1032,harry, Wait a minute.,1032,1,"['ron', 'hermione', 'harry']"
1033,ron," You understand right, Harry. Once I make my move, the Queen will take me...then you'll be free to check the King.",1033,1,"['ron', 'hermione', 'harry']"
1034,harry," No, Ron! No!",1034,1,"['ron', 'hermione', 'harry']"
1035,hermione, What is it?,1035,1,"['ron', 'hermione', 'harry']"
1036,harry, He's going to sacrifice himself!,1036,1,"['ron', 'hermione', 'harry']"
1037,hermione," No, Ron, you can't! {Ron closes his eyes.} There must be another way!",1037,1,"['ron', 'hermione', 'harry']"
1038,ron," {turns to face Hermione.} Do you want to stop Snape or not? Harry, it's you that has to go on. I know it. Not me, not Hermione, you. {Harry nods.} Knight...to H-3.",1038,1,"['ron', 'hermione', 'harry']"
1040,ron, Check.,1040,1,"['ron', 'hermione', 'harry']"
1042,ron, Ahhhh!,1042,1,"['ron', 'hermione', 'harry']"
1043,harry," RON! {Hermione starts walking to him.} NO! Don't move! Dont forget, we're still playing. {Hermione moves back. Harry walks the diagonal in front of the King.} Checkmate. {The Kings sword falls onto the ground victory. Harry breathes out and then the two run to Ron. They bend beside him.} Take care of Ron. Then, go to the owlery. Send a message to Dumbledore. Ron's right...I have to go on.",1043,1,"['ron', 'hermione', 'harry']"
1044,hermione," You'll be okay, Harry. You're a great wizard, you really are.",1044,1,"['ron', 'hermione', 'harry']"
1045,harry, Not as good as you.,1045,1,"['ron', 'hermione', 'harry']"
1046,hermione," {smile} Me? Books and cleverness? There are more important things. Friendship, and bravery. And Harry, just be careful.",1046,1,"['ron', 'hermione', 'harry']"
1049,harry, You? {Quirrell turns around.} No. It can't be...Snape. He was the one,1049,1,"['ron', 'hermione', 'harry']"
1051,harry," B-but, that day, during the Quidditch Match, Snape tried to kill me.",1051,1,"['ron', 'hermione', 'harry']"
1102,ron, All right? You?,1102,1,"['ron', 'albus dumbledore', 'harry']"
1103,harry, {shrug} All right. Hermione?,1103,1,"['ron', 'albus dumbledore', 'harry']"
1104,hermione, {smile} Never better.,1104,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1108,albus dumbledore," Another year gone. And now, as I understand it, the house cup needs awarding, and the points stand thus. In fourth place, Gryffindor with 312 points. {Clapping. Harry and Hermione hide their heads.} Third place, Hufflepuff, with 352 points. {Clapping.} In second place, Ravenclaw, with 426 points. {Clapping.} And in first place, with 472 points, Slytherin House.",1108,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1112,albus dumbledore," Yes, yes, well done Slytherin, well done Slytherin. However, recent events must be taken into account. And I have a few last minute points to award. {The Gryffindor students look up.} To Miss Hermione Granger, for the use of cool intellect when others were in great peril, 50 points. {Applause.}",1112,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
81,ron,"Hiya, Harry. 13A EXT. DURSLEY HOUSE - NIGHT 13A An OLD, TURQUOISE-COLORED FORD ANGLIA floats in midair. Ron leans out the back window. His brother FRED sits in the driver's seat. Fred's twin George is in the passenger seat.",81,2,"['ron', 'harry']"
82,harry,Fred? George? What're you doing here?,82,2,"['ron', 'harry']"
83,ron,"Rescuing you, of course. Where's your trunk? 13B CLOSEUP - HARRY'S TRUNK 13B Stuffed with clothes, spellbooks. The trunk CLOSES, SNAPS SHUT. Harry drags the trunk to the windowsill, watches Ron tie off a fierce knot on the bars of Harry's window.",83,2,"['ron', 'harry']"
84,ron,"Stand back. Harry steps back. Ron turns, nods to Fred. 13C INSERT - FRED'S FOOT 13C Fred STEPS ON the accelerator. 13D EXT. DURSLEY HOUSE - NIGHT 13D The Ford Anglia FLIES UP into the air, the rope SNAPS TIGHT, and -- CRUNCH! -- the bars are TORN from the window. Bricks and bars RAIN DOWN onto the lawn below, a mangled mess. 13E INT. UNCLE VERNON'S BEDROOM - NIGHT 13E Uncle Vernon WAKES... 11.",84,2,"['ron', 'harry']"
87,harry,"Hedwig! Harry clambers back, grabs Hedwig's cage, swings it onto the ledge, when... BAM! The bedroom door CRASHES OPEN.",87,2,"['ron', 'harry']"
89,ron,"Hold on, Harry!",89,2,"['ron', 'harry']"
91,ron,"Put your foot down, Fred!",91,2,"['ron', 'harry']"
94,ron,"By the way, Harry. Happy Birthday.",94,2,"['ron', 'harry']"
97,ron,It's not much.,97,2,"['ron', 'harry']"
98,harry,I think it's... brilliant! Ron looks up. Sees Harry's mesmerized face. Slowly... GRINS. MRS. WEASLEY (O.S.) WHERE... HAVE... YOU... BEEN?! The boys nearly jump out of their skin. MRS. WEASLEY stands in the doorway. Furious. She smiles sweetly at Harry.,98,2,"['ron', 'harry']"
101,ron,"They were starving him, Mum! There were bars on his window!",101,2,"['ron', 'harry']"
104,ron,"Ginny. Been talking about you all summer. Dead annoying, really.",104,2,"['ron', 'harry']"
107,harry,(to Ron) Raids?,107,2,"['ron', 'harry']"
108,ron,Dad works at the Ministry of Magic. In the Misuse of Muggle Artefacts Office.,108,2,"['ron', 'harry']"
109,harry,The Misuse of Muggle Artefacts...?,109,2,"['ron', 'harry']"
111,ron,"That's when wizards bewitch something to drive Muggles mad. Shrinking door keys, that kind of thing. Dad loves Muggles. Thinks they're fascinating. Mr. Weasley hangs up his cloak, turns. Blinks.",111,2,"['ron', 'harry']"
113,ron,"Harry, sir. Harry Potter.",113,2,"['ron', 'harry']"
123,harry,Diagon Alley!,123,2,"['ron', 'harry']"
124,ron,Diagon Alley!,123,2,"['ron', 'harry']"
130,ron,"Harry's never traveled by Floo Powder before, Mum.",130,2,"['ron', 'harry']"
131,harry,"Floo Powder? Just then, Ron's older brother PERCY enters.",131,2,"['ron', 'harry']"
138,ron,And mind you get out at the right grate!,138,2,"['ron', 'harry']"
139,harry,"(nodding, unsure) D-Dia-gon Alley! 25 INT. SPIRALING TUNNEL 25 The SOUND is DEAFENING as Harry hurtles forward, squinting against the sting of WHIRLING SOOT and the mad, flickering lights of passing fireplaces. He falls face forward... 26 INT. BORGIN AND BURKES - STONE FIREPLACE - DAY 26 ... onto a stone hearth. Dizzy and dirty, Harry reclaims his shattered glasses. He's tumbled into a wizard's shop, but a decidedly creepy one. He starts to exit, when a WITHERED HAND in a GLASS CASE catches his eye The Hand of Glory. Nearby, an OPAL NECKLACE gleams Caution Do not touch. Cursed--Has Claimed the Lives of Nineteen Muggle Owners to Date. Oddly transfixed by it all, Harry drifts toward the exit, when...",139,2,"['ron', 'harry']"
179,ron,"Mum fancies him. For this, Mrs. Weasley gives Ron a jab in the shoulder. A SHORT MAN WITH A CAMERA bumps past.",179,2,"['ron', 'hermione', 'harry']"
185,harry,"Thank you. Slipping free, Harry drifts back into the crowd and, red with embarrassment, drops the books into Ginny's cauldron.",185,2,"['ron', 'harry']"
186,harry,You have these. I'll buy my own --,186,2,"['ron', 'harry']"
217,ron,"We better hurry. Harry nods, leans into his trolley and -- CRASH! -- hits the barrier and bounces back into Ron. A GUARD glowers.",217,2,"['ron', 'hagrid']"
219,harry,Sorry. Lost control of the trolley. (to Ron) Why can't we get through?,219,2,"['ron', 'harry', 'hagrid']"
220,ron,"I dunno. The gateway's sealed itself for some reason. As Ron presses his ear to the barrier, the CLOCK CHIMES.",220,2,"['ron', 'harry', 'hagrid']"
221,harry,The train leaves at exactly eleven o'clock. We've missed it.,221,2,"['ron', 'harry']"
222,ron,"Can't hear a thing. (a sudden thought) Harry. If we can't get through, maybe Mum and Dad can't get back.",222,2,"['ron', 'harry']"
223,harry,Maybe we should go wait by the car.,223,2,"['ron', 'harry']"
224,ron,"The car! 33 EXT. PARKING LOT (KING'S CROSS) - MOMENTS LATER 33 Pushing their trolleys madly before them, Harry and Ron dash to the car, load their belongings into the Anglia's boot.",224,2,"['ron', 'harry']"
226,harry,This is mad. We can't drive to Hogwarts.,226,2,"['ron', 'harry']"
227,ron,Who says we're driving?,227,2,"['ron', 'harry']"
228,harry,"You don't mean -- Ron, no.",228,2,"['ron', 'harry']"
229,ron,"Look, who knows when Mum and Dad will get back. And we've got to get to school, haven't we? And even underage wizards are allowed to use magic if it's an absolute emergency. Least that's what Fred and George always say...",229,2,"['ron', 'harry']"
230,harry,Something tells me we're going to regret this. 33A INT. ANGLIA - DAY 33A Ron TAPS his WAND on the dash and the Anglia burbles to life.,230,2,"['ron', 'harry']"
231,harry,"No offense, Ron, but are you sure you know how to fly this.",231,2,"['ron', 'harry']"
232,ron,"No problem. Ron SHIFTS. With a GREAT JOLT, the car lifts from the ground.",232,2,"['ron', 'harry']"
233,ron,"There. See. Now I reckon all we have to do is find the Hogwarts Express and follow it. Simple. Harry nods, not entirely convinced. He peers out the window. Down below, TWO PEDESTRIANS stare in disbelief.",233,2,"['ron', 'harry']"
234,harry,"Uh, Ron. I should tell you. Most Muggles aren't accustomed to seeing a flying car.",234,2,"['ron', 'harry']"
235,ron,"Right. Ron presses a TINY SILVER BUTTON on the dashboard and they... DISAPPEAR. Down below, the baffled pedestrians blink. 28. 34 EXT. FLYING CAR (SCOTLAND) - DAY (LATER) 34 CAMERA STARTS IN the clouds, passes through, finds Scotland's stunning green. The Anglia's ENGINE PUTTERS softly, when -- POP! - the car reappears. Ron jabs at the silver button.",235,2,"['ron', 'harry']"
236,ron,"Uh oh. The Invisibility Booster must be faulty. CAMERA ZOOMS ALONG the ridge of a cliff. The car reappears from above, gliding away FROM CAMERA.",236,2,"['ron', 'harry']"
237,ron,Any sign of the train?,237,2,"['ron', 'harry']"
238,harry,"There! Up ahead! Look... Along a STEEP BRIDGE, a single line of TRAIN TRACKS appear.",238,2,"['ron', 'harry']"
239,ron,"Brilliant. Ron SHIFTS, GLIDES DOWN, until the Anglia is only a few feet above the tracks. The boys peer ahead, looking for the train.",239,2,"['ron', 'harry']"
240,ron,"It must be around here someplace. Behind them, through the Anglia's rear window, the Hogwarts Express APPEARS, closing fast. Harry and Ron perk up. Smile.",240,2,"['ron', 'harry']"
241,harry,"Do you hear that? Then, at precisely the same moment, Harry and Ron register the DIRECTION of the sound. They glance at each other, turn as one and see the train GROWING HUGE in the rear window.",241,2,"['ron', 'harry']"
242,harry,"Aaaahhhhh! Ron SPINS THE WHEEL, puts his foot to the gas and -- at the last possible second -- whips the Anglia out of the train's path. The car WAFFLES, TOPPLES upside down briefly, before...",242,2,"['ron', 'harry']"
243,ron,"Aaaahhhhh! Ron SPINS THE WHEEL, puts his foot to the gas and -- at the last possible second -- whips the Anglia out of the train's path. The car WAFFLES, TOPPLES upside down briefly, before...",242,2,"['ron', 'harry']"
246,ron,"Take my hand! Harry's grips Ron's hand, eyes the train steaming far below. It's quite a drop. Harry's fingers begin to LOSE THEIR GRIP.",246,2,"['ron', 'harry']"
247,ron,Hold on!,247,2,"['ron', 'harry']"
248,harry,"I'm trying! Your hand's all sweaty! Straining, Ron yanks him inside, levels off the car. As Harry falls heavily into his seat, he BUCKLES his safety belt.",248,2,"['ron', 'harry']"
249,harry,"I think we found the train. 35 EXT. HOGWARTS CASTLE - FLYING CAR - NIGHT 35 As HOGWARTS CASTLE comes INTO VIEW, the Anglia ENTERS FRAME.",249,2,"['ron', 'harry']"
250,ron,"Welcome home, Harry. Harry smiles at the sight of it, when... the Anglia GROANS.",250,2,"['ron', 'harry']"
251,harry,"Just out of interest, Ron. Have you ever landed a car before?",251,2,"['ron', 'harry']"
252,ron,"Well... no. but, until a few hours ago, I'd never taken off in one either. With that, the car LURCHES, the nose DROPS, and...",252,2,"['ron', 'harry']"
253,ron,Uh oh.,253,2,"['ron', 'harry']"
256,ron,IT'S NOT WORKING!,256,2,"['ron', 'harry']"
257,harry,"UP! UP! Ron SHIFTS desperately. The Anglia LURCHES up, barely clears the castle wall. Harry and Ron exchange a look of relief, when... the car GROANS again, LURCHES... downward.",257,2,"['ron', 'harry']"
258,harry,MIND THAT TREE! Down below a GIANT WILLOW TREE looms. Ron SHIFTS. Nothing.,258,2,"['ron', 'harry']"
259,harry,"TURN! TURN! Harry reaches over and, together, he and Ron SPIN THE WHEEL. It's useless. The car is heading straight for the tree. Desperately, Ron WHIPS OUT his wand and WHACKS THE DASHBOARD.",259,2,"['ron', 'harry']"
260,ron,"STOP! STOP! STOP! The wand SNAPS IN TWO and -- CRUNCH! -- car meets tree. Harry blinks. They hang dreamily, BALANCED on the HIGHEST LIMB.",260,2,"['ron', 'harry']"
261,ron,My wand! Look at my wand!,261,2,"['ron', 'harry']"
262,harry,"Be thankful it's not your neck. THWUNMP! Something HEAVY HITS Harry's door, sends a SHUDDER through the car.",262,2,"['ron', 'harry']"
263,ron,"What's happening? Slowly, they look up and, in disbelief, watch one of the tree's branches PULL BACK, CURL INTO ITSELF, and come LASHING FORWARD like a MASSIVE FIST. THWUMP!",263,2,"['ron', 'harry']"
265,harry,"Aaaaahhhhh! The Anglia tilts crazily, slides backwards and FREE-FALLS through the air and... LANDS on lower grid of branches.",265,2,"['ron', 'harry']"
266,ron,"Aaaaahhhhh! The Anglia tilts crazily, slides backwards and FREE-FALLS through the air and... LANDS on lower grid of branches.",265,2,"['ron', 'harry']"
267,ron,"What kind of tree is this? Before Harry can respond, the tree begins to PUMMEL THE CAR from all sides, tossing Henry and Ron about like popcorn. WINDOWS SHATTER. Heavy DENTS appear on the roof above Ron and Harry's heads. Then the car FALLS again... ... SLAMMING HEAVILY TO THE GROUND. Instantly, the tree's lower branches shoot through the front and rear windscreens and, gaining purchase, begin to SHAKE THE CAR BACK AND FORTH.",267,2,"['ron', 'harry']"
268,harry,"Aaaaahhhhh! The tree PITCHES the car into the air. As the Anglia SLAMS DOWN again, bobbing on its SQUEALING SHOCKS, the ENGINE BURBLES BACK TO LIFE. Harry LOOKS UP, peering through the shattered windscreen. The willow's branches, as one, rear back, ready for one last punishing blow. Harry CRIES OUT.",268,2,"['ron', 'harry']"
269,ron,"Aaaaahhhhh! The tree PITCHES the car into the air. As the Anglia SLAMS DOWN again, bobbing on its SQUEALING SHOCKS, the ENGINE BURBLES BACK TO LIFE. Harry LOOKS UP, peering through the shattered windscreen. The willow's branches, as one, rear back, ready for one last punishing blow. Harry CRIES OUT.",268,2,"['ron', 'harry']"
270,harry,"Reverse! Reverse! Ron SHIFTS, the CAR SHOOTS BACKWARDS, and the willow PUMMELS THE TREAD-MARKED GROUND they just vacated. Safely clear, the doors fly open, the seats tip sideways, and Ron and Harry are ejected. As they hit the ground, their trunks fly from the boot, Hedwig's cage rockets out the back window, and Hedwig herself flaps into the night. Taillights blazing angrily, the BATTERED car speeds off, fishtailing into the Dark Forest.",270,2,"['ron', 'harry']"
271,ron,"Dad's going to kill me. They hear a TREMENDOUS GROAN, turn back, and see the Whomping Willow assume its natural form, waiting for its next victim. 36 EXT. STONE STEPS/ENTRANCE HALL - NIGHT 36 Filthy and bruised, Harry and Ron drag themselves up the steps. Behind them we see the mountain of student trunks and caged pets already brought up from the train.",271,2,"['ron', 'harry']"
273,harry,"A house elf shows up in my bedroom, we can't get through the barrier to Platform Nine and Three Quarters, we almost get killed by a tree... clearly someone doesn't want me here this year.",273,2,"['ron', 'harry']"
278,snape,You were seen! By no less then seven Muggles. Do you have any idea how serious this is? You have risked the exposure of our world. Not to mention the damage you inflicted on a Whomping Willow that has been on these grounds for hundreds of years.,278,2,"['ron', 'snape', 'harry']"
279,ron,"Honestly, Professor Snape, I think it did more damage to us.",279,2,"['ron', 'snape', 'harry']"
280,snape,"Silence! I assure you, were you in Slytherin and your fate rested with me, the both of you would be on the train home tonight. As it is --",280,2,"['ron', 'snape', 'harry']"
281,albus dumbledore,They are not. Harry and Ron turn. ALBUS DUMBLEDORE stands in the doorway. Alongside him is a distinctly annoyed PROFESSOR McGONAGALL.,281,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
282,harry,Professor Dumbledore. Professor McGonagall...,282,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
283,snape,"Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such...",283,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
284,albus dumbledore,"I'm well aware of our bylaws, Severus, having written more than a few myself. However, as Head of Gryffindor House, it is for Professor McGonagall to determine the appropriate action.",284,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
285,ron,"(rising gloomily) We'll go and get our stuff. PROFESSOR McGONAGALL What are you talking about, Mr. Weasley?",285,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
287,ron,"Well, you're going to expel us, aren't you? PROFESSOR McGONAGALL Not today, Mr. Weasley. But I must impress upon both of you the seriousness of what you have done. I will be sending owls to both of your families tonight. And you will each get a detention. Snape casts a look of pure venom at Harry and Ron.",287,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
288,albus dumbledore,"Splendid. Now, I suggest we return to the feast. There's a delicious-looking custard tart I want to sample. Rising, Harry spies an ENVELOPE on the floor. Taking it, he reads the back ""KWIKSPELL. A CORRESPONDENCE COURSE IN BEGINNER'S MAGIC."" It's addressed to ""MR. ARGUS FILCH.""",288,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
289,harry,"Mr. Filch. You dropped this... Filch turns, eyes the envelope with embarrassment, then snatches it from Harry's hand and stuffs it into his pocket.",289,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
294,hermione,I should think you'd count yourself lucky that's all you got.,294,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
295,ron,"I should think you'd mind your own business. They glare at each other. PROFESSOR SPROUT, a squat little witch, TAPS her wand on a stack of POTS.",295,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
297,hermione,"Mandrake, or Mandragora, is used to return those who have been transfigured to their original state. It's also quite dangerous. The Mandrake's cry is fatal to anyone who hears it.",297,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
306,ron,Say it. I'm doomed.,306,2,"['ron', 'hermione']"
307,harry,"You're doomed. FLASH! -- a LIGHT BLINDS Harry. He blinks, finds a small boy (COLIN CREEVEY) standing before him with a CAMERA.",307,2,"['ron', 'hermione', 'harry']"
309,harry,"Hello, Colin. Nice to meet --",309,2,"['ron', 'harry']"
312,ron,Imagine that.,312,2,"['ron', 'harry']"
315,ron,Bloody bird's a menace -- Oh... no.,315,2,"['ron', 'harry']"
319,harry,"Look at it this way. How much worse can things get? 38. 42 INT. GILDEROY LOCKHART'S CLASSROOM - DAY 42 Gilderoy Lockhart paces before the class. Hermione and the girls hang on his every word, while Harry and Ron eye the LARGE, COVERED CAGE RATTLING mysteriously on his desk.",319,2,"['ron', 'harry']"
322,ron,Look at these questions. They're all about him.,322,2,"['ron', 'harry']"
323,harry,'What is Gilderoy Lockhart's favorite color?',323,2,"['ron', 'harry']"
324,ron,'What is Gilderoy Lockhart's greatest achievement to date?',324,2,"['ron', 'harry']"
325,harry,'When is Gilderoy Lockhart's birthday and what would his ideal gift be?',325,2,"['ron', 'harry']"
338,ron,What do we do now?,338,2,['ron']
339,hermione,"(raising her wand) Immobilus! The pixies FREEZE IN MIDAIR. Neville falls, PLOPS onto Lockhart's desk, shaken but unhurt. He looks at Hermione.",339,2,"['ron', 'hermione']"
342,ron,Can you believe him?,342,2,"['ron', 'hermione']"
343,hermione,I'm sure Professor Lockhart just wanted to give us some hands-on experience.,343,2,"['ron', 'hermione']"
344,harry,"Hands on? Hermione, he didn't have a clue what he was doing.",344,2,"['ron', 'hermione', 'harry']"
346,hermione,Rubbish. Read his books. You'll see all the amazing things he's done.,346,2,"['ron', 'hermione', 'harry']"
347,ron,He says he's done.,347,2,"['ron', 'hermione', 'harry']"
352,ron,Uh-oh. I smell trouble.,352,2,"['ron', 'hermione', 'harry']"
356,harry,Draco?,356,2,"['ron', 'hermione', 'harry']"
358,ron,Those are Nimbus Two Thousand Ones.,358,2,"['ron', 'harry']"
361,hermione,At least no one on the Gryffindor team had to buy their way in. They got in on pure talent.,361,2,"['ron', 'hermione', 'harry']"
